ha	Samheiti:hai,hei,hvathvat sigur;hvat sigur tú;eg hoyrdi, hoyri ikki;sig tað aftur, eina ferð enn, um aftur, uppaftur;tak tað uppaftur(haia)hanna,heiasiga ha, hvat o.fl.;sita og hanna;spyrja uppaftur↔forvitin,spurningur,tráspyrja
haðan	síúr øllum ættum
haðani	síúr øllum ættum
haðanífrá	síúr øllum ættum
haft	síband
haftbundin	sífastur
haftseyðafylgi	síseyður
haftseyðagonga	síseyður
haftseyðarakstur	síseyðarakstur
haftseyður	síseyður
haga	sídáma,forma,skikka sær,tykta
hagaboð	síboðan
hagabýti	síbýti
hagaður	sískikkaður
hagaegg	síegg
hagafastur	sístaðfastur
hagafiti	sífitievni
hagafressur	síketta
hagafuglur	sífuglur
hagafundur	sífundur
hagagarður	sígarður,mark
hagagonga	sígonga
hagagongd	sígonga
hagagóður	sísmakkgóður
hagagras	sígras
hagagrift	síá
hagagrind	síinngongd
hagagrót	sígrót
hagagrøv	síá
hagagøta	síkoyrivegur
hagajørð	síjarðarstykki
hagalamb	síseyður
hagalendi	síjarðarstykki
hagalitur	sílittóni
hagalóg	sílóg
hagamaður	sívaktari
hagamark	síeyðkenni
hagamerki	síeyðkenni
hagamógvur	símógvur
hagansmark	síeyðkenni
hagapartur	síjarðarstykki
hagaportur	síinngongd
hagaringur	sísmakkleysur
hagarøkt	sídyrking,røkt
hagaseyður	síseyður
hagasíl	sífiskur
hagaskurðargrift	síá
hagaskurðarveit	síá
hagaskurður	sídyrking
hagasmør	sífitievni
hagast	síbúsetast
hagastevna	sífundur
hagastykki	síjarðarstykki
hagastýri	sívald
hagaveðrur	síseyður
hagaveikur	sílampuveikur
hagaveit	síá
hagavillur	síburturvilstur
hagaær	síseyður
hagfastur	sístaðfastur
hagfesta	síspekja
hagfestast	síbúsetast
hagg	síhindur,mótvilji,pína
haggongdur	sítilkomin
haggóður	sísmakkgóður
hagi	síjarðarstykki
hagl	síkavi,kenning,pína,rúsdrekka
haglendi	síjarðarstykki
hagliga	sívandaliga
hagligur	síhóvsamur,vælvirkin
haglposi	síposi
hagreiða	sípassa,velja
hagreiðing	sírøkt,starv
hagri	sífuglur
hagrøkja	sípassa
hagseyður	síseyður
hagtal	síyvirlit
hagur	sívælvirkin
hagvillast	sívillast
hagvillur	síburturvilstur
hai	síha
haia	síha
hak	sískarð
haka	sígrípa
hakabløðra	síbløðra
hakadýpi	síhædd
hakaskot	síhædd
hakaspjað	sífuglur
hakavelting	sídyrking
haki	síknívur,krøkjari
hakk	sískarð
hakka	síknúsa,tosa óskilliga
hakkaranev	síoddur
hakkaraskaft	sískefti
hakkingarknívur	síknívur
halaband	síband
haladoddur	síull
halafaks	síull
halafetil	síband
halagrógvin	sískitin
halagubbi	sífaddur
halagumma	sífaddur
halahár	síull
halahokin	sínipin
halahoykin	sínipin
halahvítur	sílitaður
halakleppur	síbera,lortur
halaklukk	síbera
halaklúkur	síbera
halaknópur	sílortur
halakola	sílampa
halakongur	síeftirbátur,tapari
halakukkur	síbera
halakveistur	síafturpartur,ull
halalangur	sínipin
halareip	síband
halasár	sísár
halaslettingur	síhundur,vánamaður
halasnetur	síafturpartur
halasnippur	síafturpartur
halastýrari	síeftirbátur
halasvartur	sílitaður
halatagl	síull
halatógvi	síull
halatóvi	síull
hald	síbjarging,blaðhald,dygd,fiskileið,gagn,gjald,haldari,hátíð,honk,pína,seyðarætt,skefti,stevnuleið,tak,vald,veðurhvíld,veitsluhald
halda	síblaðhald,hátíðarhalda,ímynda sær,meina,passa,peika,slóða,varaSamheiti:gøllhalda,hálda,neyðhalda,tadda,tálma,tvíhaldahalda á, í, um, undir, tvørtur um, yvir o.fl.;halda eftir, ímóti, við, halda tørn;halda e-m í gøll(i), gølt;halda seg fastan, sær fast, føstum;halda sær (í e-t);halda um endan, vera á endanum;halda við;halda við hondunum, ørmunum um e-t;hava á hondum, hond á, í hendi, hondini;hava fastatøkur á e-m;hava fatur, tak o.fl. á, í, um;hava í;ikki geva út, ikki slaka, ikki sleppa;sita, standa við deyðahald(i);sita undir, við (manni í línu)↔átak,grípa,kroysta,nema,skefti,tak
halda á (e-m)	síhava við sær
halda áfram	sífara afturumaftur
halda bøn	Samheiti:biðja,lesaákalla, biðja til, heita, rópa á Gud, Harran;biðja eina bøn;biðja, lesa borðbøn, faðirvár, kvøldbøn, morgunbøn;gera bøn, morgunbøn;halda eina bønastund;halda, hava bønaløtu, bønarhald o.fl.;halda, leggja hendurnar saman, saman hendur;kneppa hendurnar (saman) (í bøn);lesa inngangsbøn;lesa til borðs;liggja á bønastundini↔bønarhald,kirkjugangur,signa,signing
halda gleim	Samheiti:gantast,glantast,glantrast,glentast,glentra,narrast,skemta,skemtast,speia,undirhaldagera e-t at gamni;gera gjøldur, teiti burturúr, burtur úr e-m;gera, siga e-t í narrarí, skemti, spælni, spølni;gera, siga e-t til gamans, skemtar, spæls, stuttleika;halda gleim at e-m;halda sær at gleimi, teiti, á gleimi;hava e-t til teiti(s);hava teiti av, í e-m;stuttleika e-m, sær;svara aftur í glóri, skemti;taka e-t í skemti;□hatta var ikki av art, ikki í álvara;hatta var ikki so illa meint(stuttleika sær)leika,spælafáa, hava stuttleika burtur úr e-m;halda sær at gaman, gamni, á gaman;hava eina stuttliga løtu;hava gaman, stuttleika av e-m;hava tað stuttligt;leika, skemta, spæla, stuttleika sær (við e-m);vera kátur↔flennibítur,glaður,gleða ein,gleðast,gleði,gleðirómur,halda veitslu,láturmildur,skellilátur,skemtari,skemtisamur,smílast,spælilutur,stuttleiki,undirhaldari,veitsluhaldAndheiti:syrgja
haldaheilagan	síhátíðarhalda
haldahús	Samheiti:húsa,húsaststanda fyri húsarhaldi, húshaldi↔búskapur,eftirsíggin,húsligur,røkiskapur
haldakrukka	sífløska
haldaleysur	Samheiti:avoyraður
halda orð	enda eiti, heiti;evna, halda lyfti;gera, halda tað sum ein hevur lovað;halda eið, lyfti;ikki bróta lyfti, orð;ikki ganga frá sínum lyfti, orði;standa við sítt lyfti, orð;vera heiðurligur, orðhildin, trúgvur o.fl.↔ásanna,átaka sær,heiðurligur,játtan,játtandi,lova,lyfti,samvitskuspurningurAndheiti:svika
haldapottur	sípottur
haldaragjald	síavgjald
haldaraløn	sílønarleysur,ótakksemi
haldaratal	síyvirlit
haldari	síblaðhaldSamheiti:dobbi,klædnakrókur,knabbi,knaggafjøl,knaggarað,knaggi,knaki,kongur,krókur,naddi,snati(felli)borðiskaslá,diskaslá,hald,knívafelli,rekkja,rokkafelli,rokkaslá,rokkhald,skeiðafelli,skeiðarekkja,slá,spónafelli↔hill,honk
halda røðu	sísiga
haldast	sífevna
halda út	Samheiti:ikki gevast,standa stinnurarbeiða e-t undan;fylgja e-m (eftir);fylgja við;halda tørn;hanga í, uppií;hava undan;ikki gerast pottaður;ikki geva skarvin yvir;ikki gevast á hendur;ikki stinga upp fyri nøkrum;klára, megna at...;klára tað;megna at arbeiða undan e-m↔fáa mótstøðu,treiskast,verja segAndheiti:enda,tapa
halda veitslu	Samheiti:ballast,veitslastbjóða e-m út (til skemtanar);drekka bátsgildi, brúdleyp, ervi, festarøl, jól;drekka kátt;halda, hava ball, fest, veitslu, veitsluhald,;sita í gildi, veitslu;vera í balli, drykkjulag↔glaður,gleða ein,gleðast,gleði,gleðirómur,halda gleim,stuttleiki,veitsluhald
haldbotnur	síbotnur
haldbóndafólk	síjarðyrkismaður
haldbóndakona	síjarðyrkismaður
haldbóndi	síjarðyrkismaður
haldbúgving	sívarðveitsla
haldfólk	síjarðyrkismaður
haldføri	sígagn
haldgat	síhonk
haldgóðska	sídygd,gagn
haldgóður	síharðurSamheiti:brotdyggur,evnaligur,fjallsterkur,heilgóður,óslítandi,seigur,slitsterkur,sterkur,toyggin,tógvin,tóvin,tryggur,varandiseigt sum sólaleður, sum reingi;sterkt sum fjallið;úr góðum evni, tilfari;við góðum eginleikum;○sum heldur, varir leingi, væl, megnar at standa ímóti, tolir nógv av;sum ikki gevur eftir, slítist, svíkur o.fl.;□tað er gott hald, tæri í hasum;tað er sterkt í tí↔drúgvur,dygd,dygdargóður,fastur,stinnleiki,harðna,harður,skorpna,vara,varandiAndheiti:brákaligur,dygdarleysur
haldseyður	síseyður
haldsin	sídarvaður
halga	sídoypa,hátíð,hátíðarhalda
halgabók	sískriv
halgan	síheilagleiki
halgi	síhátíð,heilagleiki
halgibogi	síljósglæma
halgibrot	Samheiti:gudsspottan,vanhalgan↔eyðmýking,heiðinskapur,synd
halgidagur	síhátíð
halgidómur	síkirkja
halgigerð	síbírætting
halgigonga	sískreytgonga
halgigripur	sídýrgripur
halgihald	síhátíð,veitsluhald
halgikvøld	síhátíð
halgiliga	síandligur
halgilutur	sídýrgripur
halgimenni	Samheiti:dýrlingur,gudsmaður,heilagmenni,iðrarigudrøkin maður;heilagur maður↔andligur,átrúni,heilagleiki,pínslarváttur,umvenda,umvendur
halgimynd	símynd
halgir	síhátíð
halgisiður	sísømileiki,vani
halgiskrín	síkassi
halgisøga	sífrásøgn,skriv
halgur	síandligur
halhvítur	sílitaður
hali	síafturpartur,kallskøp,riðil
hall	síhalliSamheiti:fíggjarhall,halli,peningahall,peningatrot,peningatrupulleiki,rakstrarhall,roknskaparhall,skortur,tap,trot,undirskotvánaligur gjaldsjavni↔fátækt,fátækur,lorka burtur,minking,missur,tróta,tørvurAndheiti:yvirskot
halla	sídimma,horva,líðaSamheiti:fýlast,gálva,hella,kaga,kala,lava,lúta,skráa,skreya,slota,sneiðabratna niðaneftir, uppeftir, gerast bratt(ari);fara niður eftir aðrari lið;ganga, halla, hella, horva, standa framav, inná, inneftir, innyvir, útyvir;ganga, hanga, standa, vera á glæ, glæri, skák, skeivan, skrey;ganga, hanga, standa, vera hallur, skeivur;ganga, horva ímóti (brekku);halla, hanga, hella niður øðrumegin;hanga, standa eftir øðrum kjafti;hála (nógv) út;horva undan;ikki standa væl niður;kaga (ov nógv) frameftir;kanta til t.e. halla at, ímóti;liggja á liðini;standa á glæ, skák, standa illa niður;standa, seta upp á snurr;standa upp á snið↔gera skráan,halli,hallur
hallamáting	símáting
hallandi	síhallur
hallarbekkur	sísessur
hallarbonkur	sísessur
hallarborg	síbygningur
hallardyr	síinngongd
hallargólv	síundirlag
hallarveggur	síveggur
hallarvørður	sívaktari
hallaspølir	sístrika
hallár	sívánatíð
halli	síhallSamheiti:barmur,bratti,brattleiki,brattlendi,brekka,fjallasíða,fjallsíða,flái,hall,halling,helling,kavabrekka,kinn,kinningur,leiti,líð,líðarendi,líðarmunni,maskriða,mótbrekka,ris,skíðibrekka,skrái,skreiðing,skreyningur,skridnabrekka,skridnaland,skriða,slagsíða,sneiðing,snið,steig,undanbrekka,vegskreiðingbráð, brøtt brekka;hallandi lendi;□tað er beint í bróstið;tað er undanbært;tað er undan, undan brekku(hellusvað)svað(útgrynka)hellingarfótur,landgrunshelling,undirhelling,útflái↔dalur,gera skráan,halla,hallur
halling	síhalli
halló	síheilsan
hallur	sídrukkinSamheiti:atholvdur,atholvin,atlaðaður,atlaðin,avbendur,avgangandi,avsleipin,bakhallur,brattlendur,brattur,brekkutur,bringutur,hallandi,hyrnisskotin,javnbrattur,kalin,kalur,lagghallur,lavhallur,lavskeivur,løgghallur,omansleipin,óbeinur,ráhallur,regluskeivur,skeivur,skjalgur,skjálgur,skráandi,skráur,slútur,snarvallaður,sneiddur,snævur,undansleipin,útskráaður,ørurá glæ, skák, skeivan, skrá, skrey, sneið, snið, snurr o.fl.;hálur og brattur, hálur og hallur;høgur og brattur;ikki beint upp og niður, ikki beint tvørturum;ikki beinur, ikki loddrættur;nógv hallandi;til, upp á skjøns;upp á snurr;///////////;sum hellir líðandi, horvir undan;□hann fer, gongur eftir løgg, løggini;tað (snørið) stendur á glæ, stendur illa niður(bratna)gerast brattari, brattur, bráður;taka at halla (undan), skrána↔akslasneiddur,avlagaður,gera skráan,halla,halli,kílaskapaður,óskapiligur,steyrrætturAndheiti:flatur
halsi	síband
halta	síganga,tróta
haltin	síbrekaður
haltur	síbrekaður
halvarðsøkusnertur	síillveður
hama	síganda
hamar	sírók
hamari	sífiskur,rók
hamarshøvd	síhøvur
hamarsklettur	sígrót,rók
hamarsmerki	síeyðkenni,seyðamark
hamarspallur	sírók
hamarsskaft	sískefti
hamarsskapilsi	sírók
hamarsskel	síhinna
hamarsskúvur	síoddur
hamarsslag	síduk,ljóð
hamarsspjalli	sírók
hamarstjølur	síafturpartur
hamarstrom	síútlinja
hamartungur	sítungur
hamast	síhópast,spøkjaSamheiti:amast,antast,apast,elta,fjeppast,fjøppast,gøgast,naskast,nálgastantast, hamast, nálga, nálgast o.fl. uppi á, í e-m;dintla, dintlast, fjasa, hokka, hokkast, reyvast, tvassa uppií;dogga upp á e-n;elta (e-n) sum brugda, brugða;ganga, halda seg, vera í hølunum, reyvini á e-m;ganga sum ein marra, plága, syndaplága;gera, leggja tamarhald á e-n;halda seg aftur at e-m, hjá e-m, til e-n;hamast upp á, uttan um e-t;hanga aftan í, uppi í e-m;kleingja, krøkja seg upp í e-n (til at fáa);koma í kjalarvørrinum á e-m;koma tætt aftan á e-m;liggja framvið;marrast upp á e-n;nagga seg, naggast upp at, upp á e-n, uppi á e-m;naskast inn á e-n, uppi á e-m, við e-n;sita lærið av e-m;vera amutur, eltin, naskur, tráur o.fl.;vera ein marra, sum ein, verri enn ein marra;vera naskur sun nykur;vera tætt í knæsbótunum, knæsfótunum á e-m;vilja vera nær klinkuni↔eltibløðra,nærgongdurAndheiti:fara,slóða
hamborgargarn	síband
